Time,ID,AccX(G), AccY, AccZ,GyrX(dps), GyrY, GyrZ,MagX(uT), MagY, MagZ,Roll(deg), Pitch, Yaw,Pressure
13-56-13.578,1,0.045,-0.011,1.002,0,0,0,22.9,-33.9,-27,-0.76,-2.67,5.3,0
13-56-13.582,1,0.045,-0.015,1.013,0,0,0,22.9,-33.9,-27,-0.76,-2.67,5.3,0
13-56-13.588,1,0.041,-0.015,1.013,0,-0.1,0,22.9,-33.9,-27,-0.76,-2.67,5.3,0
13-56-13.591,1,0.041,-0.015,1.006,-0.1,0,0,22.8,-33.7,-27,-0.76,-2.67,5.3,0
13-56-13.597,1,0.041,-0.011,1.013,0,0,0,22.8,-33.7,-27,-0.76,-2.67,5.3,0
13-56-13.602,1,0.045,-0.007,1.006,0,0,0,23.1,-33.8,-26.9,-0.76,-2.67,5.3,0
13-56-13.607,1,0.041,-0.007,1.01,0,0,0,23.1,-33.8,-26.9,-0.76,-2.67,5.3,0
13-56-13.612,1,0.045,-0.011,1.01,0,0,0,22.9,-33.6,-27.2,-0.76,-2.67,5.3,0
13-56-13.617,1,0.045,-0.015,1.006,0,-0.1,0,22.9,-33.6,-27.2,-0.76,-2.66,5.3,0
13-56-13.622,1,0.049,-0.007,1.01,-0.1,-0.2,0.1,22.8,-33.4,-27.2,-0.76,-2.66,5.3,0
13-56-13.627,1,0.049,-0.011,1.006,0,0,0.1,22.8,-33.4,-27.2,-0.76,-2.66,5.3,0
13-56-13.633,1,0.048,-0.011,1.002,0,0,0.1,22.8,-33.4,-27.2,-0.76,-2.66,5.3,0
13-56-13.637,1,0.049,-0.003,1.014,0,0,0,22.8,-33.4,-27.2,-0.75,-2.67,5.3,0
13-56-13.642,1,0.052,-0.007,1.006,0,0,0.1,23.1,-33.4,-27.3,-0.75,-2.67,5.3,0
13-56-13.647,1,0.052,-0.011,1.002,0,0,0.1,23.1,-33.4,-27.3,-0.75,-2.67,5.3,0
13-56-13.652,1,0.052,-0.011,1.006,0,0,0,23.1,-33.2,-27,-0.75,-2.67,5.3,0
13-56-13.657,1,0.053,-0.011,1.01,0,0.2,0.1,23.1,-33.2,-27,-0.75,-2.67,5.3,0
13-56-13.662,1,0.053,-0.011,1.01,0,0.1,0,23,-33.8,-27.1,-0.75,-2.67,5.3,0
13-56-13.668,1,0.053,-0.011,1.01,0,0,0.1,23,-33.8,-27.1,-0.75,-2.67,5.3,0
13-56-13.672,1,0.045,-0.011,1.006,0,0,0.1,23.1,-33.3,-27,-0.75,-2.67,5.3,0
13-56-13.678,1,0.049,-0.011,1.006,0,0.1,0,23.1,-33.3,-27,-0.75,-2.68,5.3,0
13-56-13.682,1,0.049,-0.011,1.01,0,0.1,-0.1,23.1,-33.3,-27,-0.75,-2.67,5.3,0
13-56-13.688,1,0.045,-0.011,1.006,0,0.1,0,23.1,-33.3,-27,-0.75,-2.67,5.3,0
13-56-13.692,1,0.045,-0.007,1.01,0,0,0,23.2,-33.5,-27.4,-0.75,-2.67,5.3,0
13-56-13.697,1,0.049,-0.011,1.006,0,-0.1,0,23.2,-33.5,-27.4,-0.75,-2.67,5.3,0
13-56-13.702,1,0.045,-0.011,1.01,0,0,0,23.1,-33.4,-27.1,-0.75,-2.67,5.3,0
13-56-13.707,1,0.045,-0.011,1.006,0,0,0,23.1,-33.4,-27.1,-0.74,-2.67,5.3,0
13-56-13.713,1,0.045,-0.011,1.006,0,0.1,0,23.2,-33.3,-26.9,-0.74,-2.67,5.3,0
13-56-13.718,1,0.049,-0.015,1.01,0,0.1,0,23.2,-33.3,-26.9,-0.74,-2.67,5.3,0
13-56-13.723,1,0.041,-0.011,1.017,0,0.1,0,23.2,-33.4,-27.3,-0.74,-2.67,5.3,0
13-56-13.728,1,0.045,-0.015,1.01,0,0,0,23.2,-33.4,-27.3,-0.74,-2.67,5.3,0
13-56-13.733,1,0.045,-0.011,1.006,0,0.1,0,23.2,-33.4,-27.3,-0.74,-2.67,5.3,0
13-56-13.737,1,0.044,-0.015,1.002,0,0,0,23.2,-33.4,-27.3,-0.74,-2.66,5.3,0
13-56-13.742,1,0.045,-0.015,1.01,0,0,-0.1,23,-33.5,-27,-0.74,-2.66,5.3,0
13-56-13.747,1,0.041,-0.011,1.013,0,0,0,23,-33.5,-27,-0.74,-2.66,5.3,0
13-56-13.752,1,0.041,-0.011,1.002,0,0.1,0,23.4,-33.4,-27,-0.74,-2.66,5.3,0
13-56-13.757,1,0.052,-0.011,1.006,0,0.1,0,23.4,-33.4,-27,-0.74,-2.66,5.3,0
13-56-13.762,1,0.049,-0.011,1.014,0.1,0,0,22.5,-33.2,-26.8,-0.74,-2.66,5.3,0
13-56-13.769,1,0.049,-0.011,1.01,0,0,0,22.5,-33.2,-26.8,-0.74,-2.66,5.3,0
13-56-13.771,1,0.045,-0.011,1.01,0,0.2,0.1,23,-33.4,-27,-0.74,-2.66,5.3,0
13-56-13.777,1,0.053,-0.003,1.01,0,0.1,0,23,-33.4,-27,-0.73,-2.66,5.3,0
13-56-13.781,1,0.053,-0.007,1.014,0,0,0,23,-33.4,-27,-0.73,-2.66,5.3,0
13-56-13.787,1,0.049,-0.011,1.01,0,-0.1,0.2,23,-33.4,-27,-0.73,-2.66,5.3,0
13-56-13.791,1,0.053,-0.011,1.01,0,-0.3,0.1,22.9,-33.8,-27.2,-0.73,-2.66,5.3,0
13-56-13.797,1,0.049,-0.003,1.006,0,-0.3,0,22.9,-33.8,-27.2,-0.73,-2.67,5.3,0
13-56-13.801,1,0.049,-0.011,1.014,0,-0.1,0,22.9,-33.5,-27.1,-0.73,-2.67,5.3,0
13-56-13.806,1,0.049,-0.011,1.006,0.1,0.1,0,22.9,-33.5,-27.1,-0.73,-2.67,5.3,0
13-56-13.812,1,0.041,-0.011,1.002,0.1,0.2,0,22.9,-33.8,-27.2,-0.72,-2.67,5.3,0
13-56-13.816,1,0.045,-0.007,1.01,0,0.2,-0.1,22.9,-33.8,-27.2,-0.72,-2.67,5.3,0
13-56-13.822,1,0.049,-0.007,1.006,0,0,0,23,-33.7,-27,-0.72,-2.67,5.3,0
13-56-13.826,1,0.045,-0.015,1.013,0.2,-0.3,0,23,-33.7,-27,-0.72,-2.67,5.3,0
13-56-13.832,1,0.049,-0.011,1.006,0.2,-0.3,0,23,-33.7,-27,-0.72,-2.67,5.3,0
13-56-13.837,1,0.045,-0.011,1.002,0,0,0,23,-33.7,-27,-0.72,-2.67,5.3,0
13-56-13.841,1,0.045,-0.015,1.006,0,0.1,0,23.2,-33.3,-26.7,-0.72,-2.67,5.3,0
13-56-13.847,1,0.045,-0.007,1.01,0,0.2,0,23.2,-33.3,-26.7,-0.72,-2.67,5.3,0
13-56-13.851,1,0.045,-0.011,1.01,0,0.3,0,23.2,-33.7,-26.8,-0.72,-2.67,5.3,0
13-56-13.857,1,0.049,-0.011,1.01,0,0.1,-0.1,23.2,-33.7,-26.8,-0.72,-2.66,5.3,0
13-56-13.862,1,0.045,-0.011,1.01,0.1,0,-0.2,23.1,-33.3,-26.9,-0.72,-2.66,5.3,0
13-56-13.867,1,0.045,-0.015,1.006,0,0,0,23.1,-33.3,-26.9,-0.71,-2.66,5.3,0
13-56-13.873,1,0.044,-0.015,1.002,0,-0.1,0.2,23.1,-33.4,-27.1,-0.71,-2.66,5.3,0
13-56-13.877,1,0.045,-0.011,1.01,0,0,0.1,23.1,-33.4,-27.1,-0.71,-2.66,5.3,0
13-56-13.882,1,0.049,-0.007,1.01,0,0.2,0,23.1,-33.4,-27.1,-0.71,-2.66,5.3,0
13-56-13.888,1,0.045,-0.015,1.017,0,0.1,-0.1,23.1,-33.4,-27.1,-0.71,-2.66,5.3,0
13-56-13.892,1,0.045,-0.015,1.006,0,0,-0.1,22.9,-33.5,-26.8,-0.71,-2.66,5.3,0
13-56-13.897,1,0.052,-0.015,1.006,0,-0.1,0,22.9,-33.5,-26.8,-0.71,-2.66,5.3,0
13-56-13.903,1,0.052,-0.007,1.006,0,-0.2,0.1,23.1,-33.6,-27.4,-0.71,-2.66,5.3,0
13-56-13.907,1,0.049,-0.015,1.014,0,-0.3,0,23.1,-33.6,-27.4,-0.71,-2.66,5.3,0
13-56-13.912,1,0.045,-0.011,1.01,0,0,0,22.8,-33.5,-27.1,-0.71,-2.66,5.3,0
13-56-13.917,1,0.045,-0.011,1.013,0,0.1,0.1,22.8,-33.5,-27.1,-0.71,-2.66,5.3,0
13-56-13.922,1,0.049,-0.011,1.006,0,0,0,23,-33.7,-27.2,-0.71,-2.66,5.3,0
13-56-13.928,1,0.049,-0.011,1.006,0,0,0,23,-33.7,-27.2,-0.71,-2.67,5.3,0
13-56-13.933,1,0.049,-0.007,1.006,0,0,0,23,-33.7,-27.2,-0.71,-2.67,5.3,0
13-56-13.937,1,0.045,-0.015,1.013,0,0,0,23,-33.7,-27.2,-0.71,-2.67,5.3,0
13-56-13.942,1,0.045,-0.015,1.013,0,0.1,-0.1,23.2,-33.9,-26.8,-0.71,-2.67,5.3,0
13-56-13.947,1,0.049,-0.011,1.006,-0.1,0,0,23.2,-33.9,-26.8,-0.71,-2.67,5.3,0
13-56-13.952,1,0.049,-0.007,1.006,0,-0.1,0,23.1,-33.8,-26.5,-0.71,-2.67,5.3,0
13-56-13.960,1,0.045,-0.011,1.006,0,-0.3,0.1,23.1,-33.8,-26.5,-0.71,-2.67,5.3,0
13-56-13.963,1,0.049,-0.011,1.014,0,0,0,23.1,-33.4,-26.7,-0.71,-2.67,5.3,0
13-56-13.968,1,0.049,-0.007,1.014,-0.1,0.1,-0.1,23.1,-33.4,-26.7,-0.71,-2.67,5.3,0
13-56-13.972,1,0.045,-0.011,1.006,-0.1,0,-0.1,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-13.977,1,0.053,-0.011,1.014,0,0.1,0,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-13.983,1,0.045,-0.015,1.01,0,0,0,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-13.987,1,0.049,-0.011,1.006,0,-0.1,0,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-13.992,1,0.049,-0.011,1.01,0,0,0,23.1,-33.4,-26.9,-0.71,-2.67,5.3,0
13-56-13.998,1,0.049,-0.011,1.01,0,0,0,23.1,-33.4,-26.9,-0.71,-2.67,5.3,0
13-56-14.002,1,0.049,-0.011,1.01,0,0,0,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-14.007,1,0.049,-0.011,1.014,0,0.1,0,23.2,-33.5,-26.8,-0.71,-2.67,5.3,0
13-56-14.013,1,0.041,-0.011,1.013,0,0,-0.1,23.3,-33.6,-27,-0.71,-2.67,5.3,0
13-56-14.018,1,0.049,-0.007,1.006,0,0,0,23.3,-33.6,-27,-0.7,-2.67,5.3,0
13-56-14.022,1,0.049,-0.011,1.01,0,0,0,23.2,-33.1,-26.7,-0.7,-2.67,5.3,0
13-56-14.027,1,0.049,-0.011,1.014,0,-0.1,0,23.2,-33.1,-26.7,-0.7,-2.67,5.3,0
13-56-14.033,1,0.045,-0.015,1.006,0,0,0,23.2,-33.1,-26.7,-0.7,-2.67,5.3,0
13-56-14.037,1,0.045,-0.011,1.006,0,0,0,23.2,-33.1,-26.7,-0.7,-2.67,5.3,0
13-56-14.042,1,0.041,-0.011,1.013,0,-0.1,0,23.4,-33.6,-26.5,-0.7,-2.67,5.3,0
13-56-14.048,1,0.045,-0.011,1.01,0,0,0,23.4,-33.6,-26.5,-0.7,-2.67,5.3,0
13-56-14.053,1,0.045,-0.007,1.006,0,0,0,23.2,-33.4,-26.6,-0.7,-2.67,5.3,0
13-56-14.057,1,0.049,-0.007,1.014,0.1,0,0,23.2,-33.4,-26.6,-0.7,-2.67,5.3,0
13-56-14.062,1,0.049,-0.015,1.01,0,0.1,0,23.1,-33.4,-26.7,-0.7,-2.67,5.3,0
13-56-14.068,1,0.045,-0.011,1.013,0,0.2,0,23.1,-33.4,-26.7,-0.7,-2.67,5.3,0
13-56-14.072,1,0.049,-0.007,1.014,0,0,0,23.2,-33.5,-27,-0.7,-2.67,5.3,0
13-56-14.077,1,0.045,-0.011,1.01,0,-0.1,0,23.2,-33.5,-27,-0.7,-2.67,5.3,0
13-56-14.083,1,0.053,-0.003,1.01,0,-0.2,0,23.2,-33.5,-27,-0.7,-2.67,5.3,0
13-56-14.088,1,0.049,-0.007,1.014,0,0,0,23.2,-33.5,-27,-0.7,-2.67,5.3,0
13-56-14.093,1,0.045,-0.007,1.006,0,0,0.1,23.5,-33.2,-26.7,-0.7,-2.67,5.3,0
13-56-14.097,1,0.049,-0.011,1.014,0,0,0,23.5,-33.2,-26.7,-0.69,-2.67,5.3,0
13-56-14.103,1,0.049,-0.007,1.006,0,0.3,0,23.1,-33.4,-27.2,-0.69,-2.67,5.3,0
13-56-14.107,1,0.049,-0.011,1.01,0,0.1,0,23.1,-33.4,-27.2,-0.69,-2.67,5.3,0
13-56-14.112,1,0.049,-0.011,1.01,0,0,0,23.3,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.117,1,0.049,-0.015,1.014,0,0,0,23.3,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.122,1,0.049,-0.007,1.01,0,0,0,23.6,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.126,1,0.049,-0.011,1.01,0,0.1,0,23.6,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.132,1,0.045,-0.011,1.01,0,0.2,0,23.6,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.137,1,0.045,-0.007,1.017,0,0,0,23.6,-33.5,-26.9,-0.69,-2.67,5.3,0
13-56-14.142,1,0.049,-0.007,1.01,0.1,-0.2,0,22.8,-33.5,-27,-0.69,-2.67,5.3,0
13-56-14.147,1,0.045,-0.011,1.006,0.1,0,0,22.8,-33.5,-27,-0.69,-2.67,5.3,0
13-56-14.152,1,0.045,-0.011,1.006,0,0.1,0,23.3,-33.3,-27.1,-0.69,-2.67,5.3,0
13-56-14.157,1,0.049,-0.011,1.01,-0.1,0,0,23.3,-33.3,-27.1,-0.69,-2.67,5.3,0
13-56-14.162,1,0.045,-0.007,1.017,-0.1,-0.1,0,22.8,-33,-27.1,-0.69,-2.67,5.3,0
13-56-14.168,1,0.049,-0.011,1.01,0,0,0,22.8,-33,-27.1,-0.69,-2.67,5.3,0
13-56-14.173,1,0.045,-0.011,1.006,0,0,0,22.8,-33.3,-27.1,-0.68,-2.67,5.3,0
13-56-14.179,1,0.045,-0.011,1.006,0,-0.1,0,22.8,-33.3,-27.1,-0.68,-2.68,5.3,0
13-56-14.182,1,0.045,-0.011,1.01,0,-0.2,0,22.8,-33.3,-27.1,-0.68,-2.68,5.3,0
13-56-14.187,1,0.049,-0.011,1.01,0,-0.1,0,22.8,-33.3,-27.1,-0.68,-2.68,5.3,0
13-56-14.192,1,0.045,-0.011,1.013,0,0,0.1,23.2,-33.8,-26.5,-0.68,-2.68,5.3,0
13-56-14.198,1,0.049,-0.011,1.01,0,0,0,23.2,-33.8,-26.5,-0.68,-2.68,5.3,0
13-56-14.203,1,0.049,-0.011,1.006,0,0,-0.1,23.2,-33.5,-27,-0.68,-2.68,5.3,0
13-56-14.209,1,0.048,-0.011,1.002,0,0,-0.1,23.2,-33.5,-27,-0.68,-2.68,5.3,0
13-56-14.213,1,0.045,-0.011,1.01,0,0,0.2,23.3,-33.5,-27.1,-0.68,-2.68,5.3,0
13-56-14.217,1,0.045,-0.011,1.017,0,0.1,0.1,23.3,-33.5,-27.1,-0.68,-2.68,5.3,0
13-56-14.222,1,0.049,-0.011,1.01,0,0.1,-0.1,22.9,-33.5,-27,-0.68,-2.68,5.3,0
13-56-14.228,1,0.049,-0.011,1.01,0,0,0,22.9,-33.5,-27,-0.68,-2.68,5.3,0
13-56-14.232,1,0.048,-0.015,1.006,0,0.1,0,22.9,-33.5,-27,-0.68,-2.67,5.3,0
13-56-14.237,1,0.049,-0.011,1.01,0,0.1,0,22.9,-33.5,-27,-0.68,-2.67,5.3,0
13-56-14.242,1,0.045,-0.011,1.01,0,-0.1,0.1,23.5,-33,-26.4,-0.68,-2.67,5.3,0
13-56-14.248,1,0.049,-0.011,1.006,0,-0.4,0.1,23.5,-33,-26.4,-0.68,-2.68,5.3,0
13-56-14.252,1,0.049,-0.015,1.014,0.1,-0.2,0,23.2,-33.4,-26.4,-0.68,-2.68,5.3,0
13-56-14.258,1,0.049,-0.007,1.006,0.2,0,0,23.2,-33.4,-26.4,-0.68,-2.68,5.3,0
13-56-14.262,1,0.049,-0.011,1.01,0.1,0.1,-0.1,23.2,-33.1,-26.4,-0.68,-2.68,5.3,0
13-56-14.268,1,0.045,-0.007,1.017,0,0,-0.1,23.2,-33.1,-26.4,-0.68,-2.68,5.3,0
13-56-14.272,1,0.048,-0.011,1.002,0,-0.1,0,23.2,-33.1,-26.4,-0.67,-2.68,5.3,0
13-56-14.277,1,0.045,-0.011,1.01,0,-0.1,0,23.2,-33.1,-26.4,-0.67,-2.68,5.3,0
13-56-14.282,1,0.056,-0.007,1.006,-0.2,0,-0.1,23.2,-33.1,-26.4,-0.67,-2.68,5.3,0
13-56-14.287,1,0.049,-0.011,1.006,0,0,0,23.2,-33.1,-26.4,-0.67,-2.68,5.3,0
13-56-14.293,1,0.049,-0.015,1.021,0,0,-0.1,23,-33.2,-27,-0.67,-2.68,5.3,0
13-56-14.297,1,0.045,-0.011,1.01,0,0,0,23,-33.2,-27,-0.67,-2.68,5.3,0
13-56-14.302,1,0.049,-0.011,1.01,0.1,0.1,0,22.8,-33.2,-27,-0.67,-2.68,5.3,0
13-56-14.308,1,0.048,-0.007,1.002,0,0.1,0.2,22.8,-33.2,-27,-0.67,-2.68,5.3,0
13-56-14.312,1,0.049,-0.011,1.006,0,-0.1,0.1,23,-33.5,-26.6,-0.67,-2.68,5.3,0
13-56-14.318,1,0.045,-0.011,1.013,0.1,-0.2,0,23,-33.5,-26.6,-0.67,-2.68,5.3,0
13-56-14.322,1,0.045,-0.007,1.006,0,0,0,22.9,-33.2,-27.1,-0.67,-2.68,5.3,0
13-56-14.328,1,0.049,-0.011,1.006,0,0,0,22.9,-33.2,-27.1,-0.67,-2.68,5.3,0
13-56-14.332,1,0.045,-0.011,1.006,-0.1,0,0,22.9,-33.2,-27.1,-0.67,-2.68,5.3,0
13-56-14.338,1,0.049,-0.011,1.014,0,0.1,-0.1,22.9,-33.2,-27.1,-0.66,-2.68,5.3,0
13-56-14.342,1,0.045,-0.007,1.01,0,0,0,22.9,-33.3,-26.4,-0.66,-2.68,5.3,0
13-56-14.348,1,0.049,-0.011,1.01,0,-0.1,0.1,22.9,-33.3,-26.4,-0.66,-2.68,5.3,0
13-56-14.353,1,0.045,-0.011,1.002,-0.1,0,0.1,23.4,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.358,1,0.049,-0.011,1.01,0,0,0,23.4,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.363,1,0.048,-0.015,1.002,0,0,0,23.3,-33.5,-26.6,-0.66,-2.68,5.3,0
13-56-14.368,1,0.045,-0.015,1.01,0.1,0,-0.1,23.3,-33.5,-26.6,-0.66,-2.67,5.3,0
13-56-14.373,1,0.049,-0.011,1.01,0,0,0,23.6,-33.3,-26.5,-0.66,-2.67,5.3,0
13-56-14.377,1,0.049,-0.011,1.014,0,0,0.1,23.6,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.383,1,0.049,-0.007,1.01,0,0,0,23.6,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.387,1,0.049,-0.007,1.01,0,-0.1,0,23.6,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.394,1,0.048,-0.011,1.002,0,-0.2,0,23.3,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.398,1,0.048,-0.015,1.006,0,-0.3,0,23.3,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.402,1,0.045,-0.015,1.013,0,-0.1,0,23.3,-33.3,-26.8,-0.66,-2.68,5.3,0
13-56-14.408,1,0.044,-0.015,0.998,0,0.1,0,23.3,-33.3,-26.8,-0.66,-2.68,5.3,0
13-56-14.412,1,0.045,-0.007,1.01,0,0.2,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.417,1,0.041,-0.011,1.009,0,0.2,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.423,1,0.052,-0.007,1.006,0,0.1,0,22.9,-33.2,-26.6,-0.66,-2.68,5.3,0
13-56-14.428,1,0.045,-0.011,1.01,0,0,0,22.9,-33.2,-26.6,-0.66,-2.68,5.3,0
13-56-14.432,1,0.049,-0.007,1.01,0,0,0,22.9,-33.2,-26.6,-0.66,-2.68,5.3,0
13-56-14.438,1,0.045,-0.015,1.01,0,0.1,0,22.9,-33.2,-26.6,-0.66,-2.68,5.3,0
13-56-14.443,1,0.045,-0.007,1.006,0,-0.1,0,23.2,-32.9,-26.4,-0.66,-2.68,5.3,0
13-56-14.447,1,0.041,-0.007,1.01,0,-0.2,0,23.2,-32.9,-26.4,-0.66,-2.68,5.3,0
13-56-14.453,1,0.045,-0.011,1.01,0,-0.2,0,24,-33.2,-26.3,-0.66,-2.68,5.3,0
13-56-14.459,1,0.045,-0.015,1.006,0,-0.3,0,24,-33.2,-26.3,-0.66,-2.68,5.3,0
13-56-14.462,1,0.049,-0.015,1.014,0,-0.1,0,22.8,-32.6,-26.2,-0.66,-2.68,5.3,0
13-56-14.467,1,0.049,-0.015,1.01,-0.1,0.1,0,22.8,-32.6,-26.2,-0.66,-2.68,5.3,0
13-56-14.472,1,0.049,-0.015,1.014,0,0.1,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.477,1,0.049,-0.011,1.006,0,0,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.482,1,0.045,-0.015,1.006,0,0.1,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.487,1,0.049,-0.011,1.014,0,0.2,0,23.2,-33.2,-26.8,-0.66,-2.68,5.3,0
13-56-14.492,1,0.045,-0.011,1.01,0,0,-0.1,23.3,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.497,1,0.045,-0.011,1.013,0,0,0,23.3,-33.3,-26.5,-0.66,-2.68,5.3,0
13-56-14.502,1,0.045,-0.011,1.013,0.1,0,0.1,23.4,-33.3,-26.1,-0.66,-2.68,5.3,0
13-56-14.506,1,0.045,-0.011,1.006,0,0,0,23.4,-33.3,-26.1,-0.66,-2.68,5.3,0
13-56-14.512,1,0.049,-0.007,1.006,0,-0.1,0,23.2,-33.5,-26.9,-0.66,-2.68,5.3,0
13-56-14.517,1,0.045,-0.011,1.01,0,0.1,0,23.2,-33.5,-26.9,-0.66,-2.68,5.3,0
13-56-14.522,1,0.045,-0.011,1.01,0,0.1,0.1,23.3,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.527,1,0.049,-0.011,1.014,-0.1,0,0.1,23.3,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.532,1,0.045,-0.011,1.01,-0.1,0,0,23.3,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.538,1,0.048,-0.011,1.002,-0.1,0,0,23.3,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.542,1,0.049,-0.007,1.01,0,-0.2,0.1,23.4,-32.9,-26.5,-0.66,-2.68,5.3,0
13-56-14.547,1,0.049,-0.007,1.01,-0.1,-0.1,0.1,23.4,-32.9,-26.5,-0.66,-2.68,5.3,0
13-56-14.553,1,0.045,-0.007,1.006,0,-0.1,0,23.4,-33.3,-26.4,-0.66,-2.68,5.3,0
13-56-14.557,1,0.045,-0.011,1.006,-0.1,0,0,23.4,-33.3,-26.4,-0.66,-2.68,5.3,0
13-56-14.562,1,0.045,-0.011,1.01,0,0,0,23.2,-33.2,-26.5,-0.66,-2.68,5.3,0
13-56-14.568,1,0.049,-0.007,1.01,0,-0.2,0,23.2,-33.2,-26.5,-0.66,-2.68,5.3,0
13-56-14.572,1,0.045,-0.011,1.006,0,-0.3,-0.1,23.2,-33.1,-26.2,-0.66,-2.68,5.3,0
13-56-14.578,1,0.045,-0.011,1.006,0,-0.1,0.1,23.2,-33.1,-26.2,-0.65,-2.68,5.3,0
13-56-14.582,1,0.045,-0.011,1.01,0,0,0.1,23.2,-33.1,-26.2,-0.66,-2.68,5.3,0
13-56-14.587,1,0.049,-0.007,1.014,-0.1,0,0.1,23.2,-33.1,-26.2,-0.66,-2.68,5.3,0
13-56-14.594,1,0.049,-0.007,1.01,0,0,0,23,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.597,1,0.041,-0.011,1.009,-0.1,0,0,23,-33.2,-26.7,-0.66,-2.68,5.3,0
13-56-14.602,1,0.045,-0.011,1.01,0,0,-0.1,23.3,-33.4,-26.4,-0.66,-2.68,5.3,0
13-56-14.607,1,0.049,-0.011,1.014,0,0.1,-0.1,23.3,-33.4,-26.4,-0.66,-2.68,5.3,0
13-56-14.612,1,0.049,-0.011,1.01,0,0,0,23.3,-33,-26.2,-0.66,-2.68,5.3,0
13-56-14.617,1,0.049,-0.011,1.006,0,-0.1,0,23.3,-33,-26.2,-0.66,-2.68,5.3,0
13-56-14.623,1,0.049,-0.011,1.006,0,-0.2,0,23.3,-32.9,-27,-0.66,-2.68,5.3,0
13-56-14.627,1,0.049,-0.011,1.01,-0.1,0,0.1,23.3,-32.9,-27,-0.66,-2.68,5.3,0
13-56-14.633,1,0.049,-0.011,1.014,-0.1,0.3,0,23.3,-32.9,-27,-0.66,-2.68,5.3,0
13-56-14.638,1,0.045,-0.007,1.017,0,0.1,0,23.3,-32.9,-27,-0.66,-2.68,5.3,0
13-56-14.642,1,0.049,-0.011,1.01,0,0,0,23.2,-33.5,-26.6,-0.66,-2.68,5.3,0
13-56-14.647,1,0.053,-0.011,1.01,0,0,0.1,23.2,-33.5,-26.6,-0.66,-2.68,5.3,0
13-56-14.653,1,0.048,-0.011,1.002,0,0,-0.1,23.4,-33.4,-26.8,-0.66,-2.68,5.3,0
13-56-14.657,1,0.049,-0.011,1.006,0,0,0,23.4,-33.4,-26.8,-0.65,-2.68,5.3,0
13-56-14.662,1,0.041,-0.011,1.009,0,0,0,23.2,-33.2,-27.1,-0.65,-2.68,5.3,0
13-56-14.667,1,0.045,-0.011,1.013,0,0,0,23.2,-33.2,-27.1,-0.65,-2.68,5.3,0
13-56-14.673,1,0.045,-0.011,1.01,0.1,0.1,0.1,23.1,-33.2,-26.2,-0.65,-2.68,5.3,0
13-56-14.678,1,0.052,-0.011,1.006,0,0.1,0.1,23.1,-33.2,-26.2,-0.65,-2.68,5.3,0
13-56-14.682,1,0.049,-0.007,1.014,-0.1,0.1,0,23.1,-33.2,-26.2,-0.65,-2.68,5.3,0
13-56-14.688,1,0.049,-0.011,1.014,0,0.1,0,23.1,-33.2,-26.2,-0.65,-2.68,5.3,0
13-56-14.692,1,0.041,-0.007,1.013,0,0.1,-0.1,23.1,-32.8,-26.6,-0.65,-2.68,5.3,0
13-56-14.699,1,0.045,-0.007,1.013,0,0,-0.1,23.1,-32.8,-26.6,-0.65,-2.68,5.3,0
13-56-14.703,1,0.033,-0.007,0.998,0,0,0,23.4,-32.8,-26.7,-0.65,-2.68,5.3,0
13-56-14.708,1,0.041,-0.007,1.002,0,0,0.1,23.4,-32.8,-26.7,-0.65,-2.68,5.3,0
13-56-14.712,1,0.045,-0.007,1.013,0,0,0.1,23.4,-33.2,-26.6,-0.65,-2.68,5.3,0
13-56-14.718,1,0.041,-0.011,1.009,0.1,0,0.1,23.4,-33.2,-26.6,-0.65,-2.68,5.3,0
